R61764,R6176,778, 1.58612300000000E+0004,4
R61766,R6176,737, 2.12312100000000E+0004,4
R617662,R61766,689, 6.73944000000000E+0003,5
R617672,R6176,688, 2.60359500000000E+0004,4
R61768,R6176,660, 2.72080000000000E+0004,4
R61772,R6,904, 9.48273100000000E+0004,3
R617722,R61772,905, 1.00621200000000E+0004,4
R61774,R6,953, 1.00883720000000E+0005,3
R6178,R6,969, 1.02160300000000E+0005,3
R61782,R6178,1049, 7.71070000000001E+0003,4
R617822,R61782,1174, 8.14807999999999E+0003,5
R61784,R6178,1097, 1.11917700000000E+0004,4
R61786,R6178,1194, 1.75903000000000E+0004,4
R61788,R6178,1213, 1.90949600000000E+0004,4
R618,R6,954, 1.06107240000000E+0005,3
R61812,R618,978, 3.87538000000000E+0003,4
R6182,R618,1043, 1.17627800000000E+0004,4
R61832,R618,1066, 2.16630600000000E+0004,4
R6184,R618,1164, 3.10134800000000E+0004,4
R61852,R618,1212, 3.43891400000000E+0004,4
R6186,R618,1250, 3.78302400000000E+0004,4
R61872,R618,1303, 4.28129400000000E+0004,4
R6188,R618,1422, 5.17590900000000E+0004,4
R61882,R6188,1446, 1.69064000000001E+0003,5
R61892,R618,1431, 5.66836400000000E+0004,4
R6192,R6,938, 1.13917460000000E+0005,3
R61922,R6192,855, 1.08325799999999E+0004,4
R61924,R6192,742, 1.57070999999999E+0004,4
R619242,R61924,712, 6.43507000000001E+0003,5
R61926,R6192,713, 2.59794100000000E+0004,4
R6194,R6,874, 1.17583520000000E+0005,3
R62,R6,873, 1.22568100000000E+0005,3
R6212,R62,825, 1.85188000000000E+0003,4
R6214,R62,865, 5.78644000000000E+0003,4
R62142,R6214,888, 9.59070000000007E+0002,5
R6216,R62,918, 9.80650000000000E+0003,4
R62162,R6216,942, 1.46541100000000E+0004,5
R622,R62,1041, 2.11897500000000E+0004,4
R6222,R622,1054, 5.45000000000000E+0002,5
R6224,R622,1151, 9.43550000000000E+0003,5
R6226,R622,1320, 2.47784200000000E+0004,5
R6232,R62,1055, 2.71878900000000E+0004,4
R6234,R62,1074, 3.21423500000001E+0004,4
R6236,R62,1094, 3.36587400000001E+0004,4
R6238,R62,1148, 3.74293800000001E+0004,4
R624,R62,1163, 4.14558300000001E+0004,4
R6242,R624,1270, 1.05863499999999E+0004,5
R62422,R6242,1337, 5.25185999999999E+0003,6
R6244,R624,1343, 1.84194000000000E+0004,5
R62442,R6244,1371, 2.09415999999997E+0003,6
R62444,R6244,1383, 2.64996999999997E+0003,6
R6246,R624,1369, 2.15152300000000E+0004,5
R6248,R624,1385, 2.39096600000000E+0004,5
R6252,R62,1150, 5.12523600000001E+0004,4
R62522,R6252,1080, 4.88410999999999E+0003,5
R6254,R62,1086, 5.33790000000001E+0004,4
R626,R62,1100, 5.51088000000001E+0004,4
R6262,R626,1162, 4.54453000000003E+0003,5
R6264,R626,1229, 1.06585100000000E+0004,5
R6266,R626,1381, 2.51280800000000E+0004,5
R6272,R62,1114, 6.43602000000002E+0004,4
R6274,R62,1040, 6.66877300000002E+0004,4
R62742,R6274,1141, 6.41587000000000E+0003,5
R6276,R62,1068, 7.19628800000002E+0004,4
R628,R62,1063, 7.57413500000002E+0004,4
R6282,R628,1022, 1.50232000000001E+0003,5
R62822,R6282,1017, 3.79880000000005E+0002,6
R6284,R628,1047, 1.28105700000000E+0004,5
R6286,R628,1029, 1.81724800000000E+0004,5
R6288,R628,1011, 2.43927700000000E+0004,5
R62892,R628,977, 2.74714700000000E+0004,5
R6292,R62,1159, 8.72935300000002E+0004,4
R62922,R6292,1176, 8.23179999999993E+0002,5
R629222,R62922,1230, 4.07457000000001E+0003,6
R62924,R6292,1272, 9.29764000000001E+0003,5
R62926,R6292,1316, 1.44020000000000E+0004,5
R6294,R62,1199, 9.67349100000002E+0004,4
R62942,R6294,1201, 3.14340000000026E+0002,5
R62944,R6294,1236, 2.42772000000003E+0003,5
R62946,R6294,1264, 4.31265000000002E+0003,5
R629472,R6294,1285, 6.00687000000000E+0003,5
R62948,R6294,1335, 1.04435299999999E+0004,5
R62952,R62,1196, 1.01797320000000E+0005,4
R62954,R62,1140, 1.04840340000000E+0005,4
R62956,R62,1133, 1.11914460000000E+0005,4
R629562,R62956,1160, 2.42366999999998E+0003,5
R629572,R62,1132, 1.13521780000000E+0005,4
R629574,R62,1122, 1.22402320000000E+0005,4
R6295742,R629574,1046, 3.50189000000001E+0003,5
R629576,R62,1085, 1.25341980000000E+0005,4
R62958,R62,1089, 1.26586140000000E+0005,4
R629582,R62958,1090, 7.72447999999998E+0003,5
R629592,R62,1953, 1.26652860000000E+0005,4
R6296,R62,1096, 1.31525790000000E+0005,4
R62962,R6296,1078, 1.55983499999999E+0004,5
R62972,R62,1064, 1.41059450000000E+0005,4
R62974,R62,943, 1.43224070000000E+0005,4
R6298,R62,948, 1.51100630000000E+0005,4
R62982,R6298,926, 5.68701000000001E+0003,5
R62992,R62,961, 1.74705080000000E+0005,4
R629922,R62992,957, 1.57060999999999E+0003,5
R62994,R62,965, 1.74935370000000E+0005,4
R632,R6,822, 1.29798490000000E+0005,3
R6322,R632,772, 9.39444999999998E+0003,4
R634,R6,768, 1.40193880000000E+0005,3
R64,R6,716, 1.42827400000000E+0005,3
R6412,R64,694, 7.09679999999999E+0003,4
R6414,R64,595, 1.41243300000000E+0004,4
R64142,R6414,521, 2.55910999999999E+0003,5
R6416,R64,519, 1.44528700000000E+0004,4
R642,R64,517, 2.06119800000000E+0004,4
R64212,R642,447, 3.67666999999998E+0003,5
R6422,R642,441, 4.33956000000000E+0003,5
R6424,R642,438, 7.66041999999998E+0003,5
R64242,R6424,420, 2.27603000000003E+0003,6
R64244,R6424,421, 6.47422000000003E+0003,6
R6426,R642,416, 1.35270100000000E+0004,5
R6428,R642,345, 1.41059500000000E+0004,5
R64282,R6428,343, 5.27856000000000E+0003,6
R64292,R642,278, 3.82338200000000E+0004,5
R6432,R64,446, 2.26777300000000E+0004,4
R644,R64,429, 2.91977800000000E+0004,4
R6442,R644,371, 1.47847999999998E+0003,5
R6444,R644,376, 7.17440999999997E+0003,5
R6446,R644,361, 1.03055699999999E+0004,5
R6452,R64,369, 3.49160500000000E+0004,4
R646,R64,316, 3.57859500000000E+0004,4
R6462,R646,308, 1.10924899999999E+0004,5
R6464,R646,219, 1.14758499999999E+0004,5
R64642,R6464,213, 8.10266999999998E+0003,6
R64652,R646,212, 1.19374499999999E+0004,5
R6466,R646,206, 1.44931099999999E+0004,5
R64662,R6466,199, 4.23156000000000E+0003,6
R64672,R646,191, 2.04223499999999E+0004,5
R64674,R646,159, 3.08302299999999E+0004,5
R6468,R646,127, 3.39677999999999E+0004,5
R64692,R646,144, 3.76176499999999E+0004,5
R648,R64,309, 4.18390700000000E+0004,4
R6482,R648,179, 2.29906500000000E+0004,5
R6484,R648,157, 2.84584700000000E+0004,5
R6486,R648,138, 3.51866600000000E+0004,5
R6492,R64,284, 4.47657400000000E+0004,4
R6494,R64,255, 5.09671400000000E+0004,4
R64942,R6494,211, 7.08160999999999E+0003,5
R6496,R64,226, 5.36674700000000E+0004,4
R64962,R6496,197, 9.27969000000000E+0003,5
R64964,R6496,145, 1.50769099999999E+0004,5
R6498,R64,198, 5.77975400000000E+0004,4
R64982,R6498,178, 8.83995000000001E+0003,5
R64992,R64,177, 7.15845400000000E+0004,4
R652,R6,711, 1.54604860000000E+0005,3
R6522,R652,667, 3.89997999999998E+0003,4
R6524,R652,615, 1.03945299999999E+0004,4
R654,R6,684, 1.56233770000000E+0005,3
R66,R6,685, 1.57685710000000E+0005,3
R662,R66,677, 4.03352000000002E+0003,4
R6622,R662,673, 5.19744000000000E+0003,5
R6632,R66,641, 6.45952000000002E+0003,4
R664,R66,611, 1.42403500000000E+0004,4
R6642,R664,628, 9.64376000000001E+0003,5
R66422,R6642,622, 4.74760000000009E+0002,6
R6644,R664,608, 1.78410800000000E+0004,5
R6652,R66,585, 1.73651400000000E+0004,4
R666,R66,542, 2.44475800000000E+0004,4
R668,R66,488, 2.56716000000000E+0004,4
R6682,R668,475, 3.80596999999997E+0003,5
R6692,R66,476, 3.34945100000000E+0004,4
R6694,R66,428, 3.79486700000000E+0004,4
R672,R6,889, 1.79725500000000E+0005,3
R6722,R672,884, 5.23081000000000E+0003,4
R674,R6,844, 1.93371590000000E+0005,3
R676,R6,725, 2.10042560000000E+0005,3
R6762,R676,868, 1.49616300000000E+0004,4
R68,R6,703, 2.14331330000000E+0005,3
R682,R68,720, 6.86139000000001E+0003,4
R6822,R682,797, 7.14732000000001E+0003,5
R684,R68,723, 1.80982500000000E+0004,4
R686,R68,781, 2.35668000000000E+0004,4
R6872,R68,796, 2.51525100000000E+0004,4
R6874,R68,832, 2.90271400000000E+0004,4
R688,R68,850, 3.24842200000000E+0004,4
R6892,R68,923, 5.42904100000000E+0004,4
R6894,R68,841, 6.00872500000001E+0004,4
R68942,R6894,816, 4.49833000000002E+0003,5
R68952,R68,815, 6.49301900000001E+0004,4
R6896,R68,775, 7.19462700000001E+0004,4
R68972,R68,757, 7.43287500000001E+0004,4
R6898,R68,741, 8.21250900000001E+0004,4
R692,R6,676, 2.16195150000000E+0005,3
R6922,R692,656, 6.58671999999997E+0003,4
R69222,R6922,562, 7.63653000000003E+0003,5
R6924,R692,563, 1.58345000000000E+0004,4
R6926,R692,458, 2.35374100000000E+0004,4
R694,R6,657, 2.20886130000000E+0005,3
R6942,R694,623, 2.27915500000000E+0004,4
R6944,R694,365, 2.55281700000000E+0004,4
R69442,R6944,338, 1.48662000000000E+0003,5
R6946,R694,337, 3.08087000000000E+0004,4
R6952,R6,675, 2.38288740000000E+0005,3
R6954,R6,631, 2.46691370000000E+0005,3
R69542,R6954,546, 1.26598999999999E+0003,4
R696,R6,547, 2.47740890000000E+0005,3
R6962,R696,565, 2.73781000000000E+0003,4
R69622,R6962,584, 1.16010600000000E+0004,5
R69624,R6962,589, 1.46752700000000E+0004,5
R69626,R6962,651, 2.35703300000000E+0004,5
R6964,R696,654, 1.06481599999999E+0004,4
R698,R6,535, 2.50452740000000E+0005,3
R6982,R698,505, 1.02279999999998E+0003,4
R69822,R6982,491, 1.43302299999999E+0004,5
R698222,R69822,358, 1.63990999999997E+0003,6
R69824,R6982,368, 1.97942800000000E+0004,5
R6984,R698,492, 6.43673999999999E+0003,4
R6986,R698,472, 3.19076200000001E+0004,4
R69912,R6,523, 2.69615810000000E+0005,3
R6992,R6,527, 2.72553750000000E+0005,3
R6994,R6,545, 2.80885070000000E+0005,3
R69942,R6994,630, 7.40110999999999E+0003,4
R69944,R6994,668, 1.29487299999999E+0004,4
R69952,R6,537, 2.81210920000000E+0005,3
R69954,R6,533, 2.83580880000000E+0005,3
R69956,R6,551, 2.90212510000000E+0005,3
R6996,R6,552, 2.92364030000000E+0005,3
R69962,R6996,548, 7.52473999999999E+0003,4
R6998,R6,555, 2.93124120000000E+0005,3
R69982,R6998,568, 6.82922999999998E+0003,4
R69992,R6,586, 2.96042560000000E+0005,3
R69994,R6,597, 2.97836070000000E+0005,3
R712,R,1456, 1.31824210000000E+0005,2
R714,R,1461, 1.32468130000000E+0005,2
R716,R,1490, 1.35546280000000E+0005,2
R718,R,1500, 1.36402000000000E+0005,2
R7182,R718,1523, 2.98641000000000E+0003,3
R7184,R718,1540, 5.01423999999999E+0003,3
R7186,R718,1558, 6.77884999999998E+0003,3
R72,R,1522, 1.40144960000000E+0005,2
R722,R72,1543, 3.97722000000000E+0003,3
R7222,R722,1568, 5.34728000000000E+0003,4
R724,R72,1588, 9.01345999999999E+0003,3
R7242,R724,1590, 8.71690000000002E+0002,4
R72422,R7242,1597, 3.56425000000000E+0003,5
R726,R72,1656, 1.96133600000000E+0004,3
R7272,R72,1664, 2.63717500000000E+0004,3
R7274,R72,1667, 3.15275000000000E+0004,3
R7276,R72,1665, 3.30089700000000E+0004,3
R728,R72,1696, 4.38539200000000E+0004,3
R7282,R728,1701, 4.59339999999999E+0003,4
R732,R,1521, 1.41642750000000E+0005,2
R7322,R732,1512, 2.09442000000001E+0003,3
R734,R,1513, 1.42314380000000E+0005,2
R736,R,1506, 1.45235990000000E+0005,2
R7362,R736,1494, 3.38084000000000E+0003,3
R738,R,1495, 1.47205580000000E+0005,2
R7392,R,1527, 1.53926420000000E+0005,2
R74,R,1532, 1.54866420000000E+0005,2
R74112,R74,1533, 8.57973000000001E+0003,3
R7412,R74,1471, 1.21301400000000E+0004,3
R74122,R7412,1436, 4.78666000000000E+0003,4
R7414,R74,1437, 1.23423100000000E+0004,3
R7416,R74,1447, 1.72948400000000E+0004,3
R74162,R7416,1489, 4.03860000000001E+0003,4
R74172,R74,1448, 2.11773400000000E+0004,3
R7418,R74,1417, 2.63496900000000E+0004,3
R74182,R7418,1391, 8.72495000000001E+0003,4
R742,R74,1442, 3.40401000000000E+0004,3
R7422,R742,1505, 5.17757999999999E+0003,4
R7432,R74,1440, 3.73026100000000E+0004,3
R744,R74,1410, 4.04939700000000E+0004,3
R7442,R744,1430, 6.35348000000001E+0003,4
R7444,R744,1435, 6.94429000000001E+0003,4
R74452,R744,1465, 1.05134200000000E+0004,4
R7446,R744,1466, 1.25055100000000E+0004,4
R7448,R744,1464, 1.31247400000000E+0004,4
R7452,R74,1392, 4.64038100000000E+0004,3
R746,R74,1345, 5.63345000000000E+0004,3
R7462,R746,1314, 8.31348000000001E+0003,4
R74622,R7462,1266, 2.79576000000001E+0003,5
R748,R74,1349, 6.14753600000000E+0004,3
R7482,R748,1429, 1.14452800000000E+0004,4
R7484,R748,1428, 1.50627800000000E+0004,4
R7492,R74,1339, 8.05540400000000E+0004,3
R74922,R7492,1334, 2.95745999999999E+0003,4
R74924,R7492,1340, 5.66331999999998E+0003,4
R7494,R74,1309, 8.07794900000000E+0004,3
R7496,R74,1321, 8.99962500000000E+0004,3
R7512,R,1553, 1.60223180000000E+0005,2
R7514,R,1569, 1.62928300000000E+0005,2
R7516,R,1570, 1.65775860000000E+0005,2
R75162,R7516,1562, 2.79225000000000E+0003,3
R7518,R,1574, 1.67650790000000E+0005,2
R752,R,1605, 1.74122180000000E+0005,2
R7522,R752,1631, 3.75787000000000E+0003,3
R754,R,1614, 1.75641740000000E+0005,2
R756,R,1622, 1.77282220000000E+0005,2
R7562,R756,1675, 7.75487000000000E+0003,3
R7564,R756,1683, 1.15353599999999E+0004,3
R7566,R756,1718, 2.28966900000000E+0004,3
R758,R,1624, 1.77486440000000E+0005,2
R76,R,1642, 1.82802210000000E+0005,2
R7612,R76,1643, 5.55239999999999E+0003,3
R762,R76,1617, 7.92369999999998E+0003,3
R764,R76,1594, 8.73799999999997E+0003,3
R7642,R764,1592, 1.05978700000000E+0004,4
R766,R76,1599, 1.38731999999999E+0004,3
R7662,R766,1595, 1.95348000000001E+0003,4
R7672,R76,1589, 2.67209200000000E+0004,3
R7674,R76,1552, 2.80252400000000E+0004,3
R7676,R76,1549, 2.90517500000000E+0004,3
R768,R76,1528, 5.35553700000000E+0004,3
R7682,R768,1507, 1.57563000000000E+0003,4
R7692,R76,1520, 6.05406200000000E+0004,3
R7694,R76,1536, 6.42374300000000E+0004,3
R772,R,1655, 1.84582820000000E+0005,2
R774,R,1685, 1.93701340000000E+0005,2
R7742,R774,1686, 4.18519000000000E+0003,3
R77422,R7742,1672, 1.64584000000000E+0003,4
R7744,R774,1674, 1.36813400000000E+0004,3
R776,R,1690, 1.97261200000000E+0005,2
R77612,R776,1691, 5.65620000000001E+0003,3
R7762,R776,1684, 1.05817600000000E+0004,3
R77632,R776,1661, 1.34003100000000E+0004,3
R7764,R776,1638, 1.76635800000000E+0004,3
R7766,R776,1610, 2.13255700000000E+0004,3
R7768,R776,1582, 2.17965700000000E+0004,3
R77682,R7768,1583, 3.28051000000001E+0003,4
R78,R,1695, 1.97762980000000E+0005,2
R7812,R78,1720, 6.40312000000000E+0003,3
R782,R78,1724, 9.45222999999998E+0003,3
R784,R78,1734, 1.06987299999999E+0004,3
R7842,R784,1752, 6.01717000000001E+0003,4
R786,R78,1750, 2.15260700000000E+0004,3
R7862,R786,1785, 1.27712099999999E+0004,4
R7864,R786,1788, 1.35507999999999E+0004,4
R7866,R786,1792, 1.55682099999999E+0004,4
R78662,R7866,1800, 6.07159000000000E+0003,5
R7868,R786,1829, 2.52653600000000E+0004,4
R78692,R786,1838, 2.75950300000000E+0004,4
R7872,R78,1770, 2.61653400000000E+0004,3
R78722,R7872,1772, 3.64067999999999E+0003,4
R7874,R78,1781, 2.82480000000000E+0004,3
R78742,R7874,1798, 6.46432999999999E+0003,4
R788,R78,1801, 3.49674200000000E+0004,3
R7882,R788,1805, 2.66076999999999E+0003,4
R78912,R78,1814, 3.85731700000000E+0004,3
R7892,R78,1819, 3.92506400000000E+0004,3
R78932,R78,1832, 4.34363100000000E+0004,3
R7894,R78,1853, 4.81227800000000E+0004,3
R78942,R7894,1873, 6.31329999999999E+0003,4
R7896,R78,1862, 5.19353200000000E+0004,3
R78962,R7896,1874, 5.94664999999999E+0003,4
R78964,R7896,1875, 8.79575999999998E+0003,4
R7898,R78,1868, 5.24213000000000E+0004,3
R78992,R78,1892, 5.94816500000000E+0004,3
R7912,R,3348, 2.03095750000000E+0005,2
R79122,R7912,3349, 2.87729999999999E+0003,3
R79124,R7912,3327, 7.10516999999998E+0003,3
R7914,R,3353, 2.04543880000000E+0005,2
R792,R,3406, 2.15230440000000E+0005,2
R7922,R792,3407, 8.12051999999999E+0003,3
R7924,R792,3357, 1.21615900000000E+0004,3
R79242,R7924,3339, 8.85003000000000E+0003,4
R7926,R792,3340, 1.43576499999999E+0004,3
R79272,R792,3328, 1.70107500000000E+0004,3
R792722,R79272,3312, 3.32994000000000E+0003,4
R7928,R792,3311, 1.85002000000000E+0004,3
R79282,R7928,3300, 7.09154999999999E+0003,4
R7932,R,3437, 2.21299760000000E+0005,2
R7934,R,3444, 2.24814060000000E+0005,2
R79342,R7934,3445, 3.14122000000000E+0003,3
R794,R,3491, 2.34002580000000E+0005,2
R7942,R794,3492, 3.31695999999999E+0003,3
R7944,R794,3466, 1.05501600000000E+0004,3
R79442,R7944,3391, 1.07787699999999E+0004,4
R7946,R794,3392, 1.18775300000000E+0004,3
R7952,R,3539, 2.42571210000000E+0005,2
R796,R,3532, 2.42676020000000E+0005,2
R7962,R796,3533, 1.78587000000000E+0003,3
R7964,R796,3522, 4.89194999999998E+0003,3
R79652,R796,3495, 5.92418999999997E+0003,3
R7966,R796,4550, 6.04015999999997E+0003,3
R79662,R7966,3483, 2.47606000000000E+0003,4
R7968,R796,3482, 8.83289999999997E+0003,3
R7972,R,3551, 2.46156120000000E+0005,2
R79722,R7972,3557, 4.07473999999999E+0003,3
R798,R,3619, 2.53859060000000E+0005,2
R7982,R798,3626, 9.42820000000007E+0002,3
R79822,R7982,3712, 8.57330000000002E+0003,4
R7984,R798,3655, 2.02306000000000E+0004,3
R79842,R7984,3622, 1.09096999999997E+0003,4
R7986,R798,3615, 2.17923600000000E+0004,3
R7988,R798,3633, 2.77534200000000E+0004,3
R79882,R7988,3628, 1.02799699999999E+0004,4
R79892,R798,3648, 3.39592600000000E+0004,3
R798922,R79892,3632, 5.51408000000002E+0003,4
R79894,R798,3680, 3.82121100000000E+0004,3
R7992,R,3618, 2.60298350000000E+0005,2
R8,R,3640, 2.62890080000000E+0005,2
R812,R8,3641, 2.61607000000001E+0003,3
R814,R8,3612, 7.88584000000003E+0003,3
R816,R8,3561, 1.07924700000000E+0004,3
R82,R8,3528, 1.10722300000000E+0004,3
R8212,R82,3526, 5.01853999999998E+0003,4
R822,R82,3486, 7.01850999999995E+0003,4
R8222,R822,3476, 8.76619000000000E+0003,5
R8224,R822,3430, 9.45284000000003E+0003,5
R8226,R822,3431, 1.12008300000000E+0004,5
R82262,R8226,3411, 4.90725000000000E+0003,6
R8228,R822,3422, 1.30574200000000E+0004,5
R82292,R822,3420, 2.32504400000001E+0004,5
R82294,R822,3360, 2.64820600000001E+0004,5
R8232,R82,3475, 1.83459199999999E+0004,4
R8234,R82,3448, 2.56061899999999E+0004,4
R82352,R82,3429, 3.42953499999999E+0004,4
R8236,R82,3377, 3.54550399999999E+0004,4
R82362,R8236,3405, 3.19298999999999E+0003,5
R82364,R8236,3404, 3.48745999999996E+0003,5
R8238,R82,3374, 4.15220099999999E+0004,4
R82392,R82,3355, 4.64648999999999E+0004,4
R82394,R82,3354, 4.92131399999999E+0004,4
R824,R82,3351, 5.61973699999999E+0004,4
R8242,R824,3319, 1.12023200000000E+0004,5
R8244,R824,3304, 1.71529800000000E+0004,5
R8252,R82,3313, 6.03010199999999E+0004,4
R826,R82,3282, 6.68206899999999E+0004,4
R8262,R826,3246, 1.10222999999998E+0003,5
R82622,R8262,3232, 8.73919999999984E+0002,6
R82624,R8262,3260, 1.51860000000000E+0004,6
R82626,R8262,3240, 1.98052700000000E+0004,6
R8264,R826,3233, 1.51063599999999E+0004,5
R82642,R8264,3192, 3.23819000000000E+0003,6
R826432,R8264,3183, 7.71227000000002E+0003,6
R82644,R8264,3162, 8.29088000000000E+0003,6
R826442,R82644,3161, 4.13715000000002E+0003,7
R82646,R8264,3186, 1.32162800000000E+0004,6
R82648,R8264,3194, 1.45803400000000E+0004,6
R82652,R826,3178, 1.53097899999999E+0004,5
R82654,R826,3175, 1.92916700000000E+0004,5
R8266,R826,3146, 1.97015200000000E+0004,5
R82662,R8266,3142, 1.35745000000001E+0003,6
R82664,R8266,3139, 3.06673999999999E+0003,6
R82666,R8266,3138, 5.37340999999997E+0003,6
R8268,R826,3141, 2.28092800000000E+0004,5
R8272,R82,3262, 7.15826799999999E+0004,4
R8274,R82,3257, 7.81246799999999E+0004,4
R828,R82,3216, 7.96144699999999E+0004,4
R8282,R828,3215, 1.01715000000002E+0003,5
R8284,R828,3211, 1.01396000000000E+0004,5
R82912,R82,3227, 8.17149999999999E+0004,4
R8292,R82,3245, 8.81254199999999E+0004,4
R82922,R8292,3244, 8.81599999999977E+0002,5
R829222,R82922,3248, 9.64460000000021E+0002,6
R8294,R82,3237, 9.33796999999999E+0004,4
R82942,R8294,3247, 4.46396000000002E+0003,5
R82952,R82,3219, 9.42566099999999E+0004,4
R82954,R82,3209, 1.00682639999999E+0005,4
R8296,R82,3185, 1.04219079999999E+0005,4
R82962,R8296,3172, 9.88890000000014E+0002,5
R82972,R82,3169, 1.11548749999999E+0005,4
R8298,R82,3118, 1.19394049999999E+0005,4
R82982,R8298,3108, 4.61648999999999E+0003,5
R82992,R82,3092, 1.31854860000000E+0005,4
R8312,R8,3529, 1.66291000000000E+0004,3
R832,R8,3535, 2.00734800000000E+0004,3
R834,R8,3534, 2.53809000000000E+0004,3
R8342,R834,3555, 8.40838000000000E+0003,4
R8352,R8,3519, 2.79037500000000E+0004,3
R8354,R8,3504, 3.00325900000000E+0004,3
R836,R8,3503, 3.13216100000000E+0004,3
R8362,R836,3501, 6.20228999999998E+0003,4
R8364,R836,3453, 1.23472299999999E+0004,4
R838,R8,3514, 3.90547100000000E+0004,3
R84,R8,3488, 3.92439600000000E+0004,3
R84112,R84,3497, 5.24159999999974E+0002,4
R84114,R84,3521, 7.89892999999999E+0003,4
R84116,R84,3543, 1.11088499999999E+0004,4
R8412,R84,3559, 1.40450600000000E+0004,4
R84122,R8412,3560, 4.21521999999997E+0003,5
R84132,R84,3576, 1.65290300000000E+0004,4
R841322,R84132,3593, 2.13978000000003E+0003,5
R8414,R84,3577, 1.73259600000000E+0004,4
R8416,R84,3582, 2.09887499999999E+0004,4
R84162,R8416,3609, 2.73189000000001E+0003,5
R84164,R8416,3630, 4.79627000000002E+0003,5
R84172,R84,3586, 2.13404500000000E+0004,4
R84174,R84,4551, 2.30701799999999E+0004,4
R8418,R84,3603, 3.19737999999999E+0004,4
R84182,R8418,3686, 8.21844000000000E+0003,5
R84184,R8418,3711, 1.05005700000000E+0004,5
R84186,R8418,3730, 1.18564199999999E+0004,5
R84188,R8418,3735, 1.26261699999999E+0004,5
R842,R84,3605, 3.24212999999999E+0004,4
R84212,R842,3631, 5.48582000000001E+0003,5
R84214,R842,3658, 1.10875900000000E+0004,5
R84216,R842,3673, 1.38764700000000E+0004,5
R8422,R842,3685, 1.78650700000000E+0004,5
R84222,R8422,3757, 8.25776000000001E+0003,6
R84224,R8422,3761, 1.06501200000000E+0004,6
R842252,R8422,3772, 1.14858700000000E+0004,6
R842254,R8422,3810, 1.69593400000000E+0004,6
R84226,R8422,3841, 2.14543799999999E+0004,6
R84228,R8422,3890, 2.83539000000000E+0004,6
R842282,R84228,3967, 7.63195000000001E+0003,7
R842292,R8422,3970, 3.92499000000000E+0004,6
R842294,R8422,3984, 4.04386299999999E+0004,6
R84232,R842,3689, 2.06995600000000E+0004,5
R8424,R842,3708, 2.75748800000000E+0004,5
R84252,R842,3716, 3.51356600000000E+0004,5
R842522,R84252,3727, 5.51854999999999E+0003,6
R84254,R842,3765, 4.05555900000000E+0004,5
R842542,R84254,3768, 3.11759999999998E+0003,6
R84256,R842,3807, 4.65469200000000E+0004,5
R8426,R842,3828, 4.86029000000000E+0004,5
R8428,R842,3885, 5.68322700000000E+0004,5
R84292,R842,3887, 5.73690900000000E+0004,5
R842922,R84292,3925, 4.72777000000002E+0003,6
R84294,R842,3908, 6.25003600000000E+0004,5
R84296,R842,3919, 6.34457200000000E+0004,5
R84298,R842,3933, 6.62859900000000E+0004,5
R8432,R84,3601, 3.36797999999999E+0004,4
R8434,R84,3591, 3.77810499999999E+0004,4
R84352,R84,3594, 4.48458099999999E+0004,4
R8436,R84,3592, 4.84394000000000E+0004,4
R84372,R84,3573, 4.95364399999999E+0004,4
R84374,R84,3606, 6.10066299999999E+0004,4
R8438,R84,3614, 6.69965499999999E+0004,4
R844,R84,3595, 7.01866299999999E+0004,4
R8442,R844,3575, 1.61121000000002E+0003,5
R84422,R8442,3566, 3.92502000000002E+0003,6
R84424,R8442,3546, 4.77010000000003E+0003,6
R84426,R8442,3538, 8.18028000000003E+0003,6
R844262,R84426,3511, 5.31016999999998E+0003,7
R844264,R84426,3462, 6.20266999999998E+0003,7
R844266,R84426,3457, 7.02779999999999E+0003,7
R84428,R8442,3512, 1.15120700000000E+0004,6
R8444,R844,3565, 7.98062000000000E+0003,5
R84442,R8444,3525, 5.61691999999998E+0003,6
R8446,R844,3547, 2.27232000000000E+0004,5
R84462,R8446,3485, 1.49358000000002E+0003,6
R8448,R844,3498, 2.54095800000000E+0004,5
R84492,R844,3496, 3.50756000000000E+0004,5
R84512,R84,3597, 7.86300800000000E+0004,4
R8452,R84,3602, 7.93061500000000E+0004,4
R8454,R84,3616, 8.26076000000000E+0004,4
R8456,R84,3620, 8.67064200000000E+0004,4
R84562,R8456,3617, 5.31306000000000E+0003,5
R84572,R84,3642, 9.04260200000000E+0004,4
R84574,R84,3649, 9.18452800000000E+0004,4
R8458,R84,3661, 9.46216000000000E+0004,4
R84582,R8458,3662, 2.38657000000001E+0003,5
R84584,R8458,3634, 8.32016000000003E+0003,5
R84592,R84,3663, 9.46488199999999E+0004,4
R846,R84,3672, 9.80218300000000E+0004,4
R84612,R846,3723, 5.25921000000002E+0003,5
R8462,R846,3729, 6.15019000000000E+0003,5
R84622,R8462,3814, 6.66253000000003E+0003,6
R8464,R846,3740, 6.98998999999999E+0003,5
R84652,R846,3770, 1.22056900000000E+0004,5
R84654,R846,3784, 1.47074799999999E+0004,5
R8466,R846,3790, 1.98695200000000E+0004,5
R84662,R8466,3811, 2.08777000000002E+0003,6
R84664,R8466,3833, 3.72276000000001E+0003,6
R84672,R846,3805, 2.23741899999999E+0004,5
R8468,R846,3842, 2.86978099999999E+0004,5
R84682,R8468,3899, 4.85109999999998E+0003,6
R84692,R846,3845, 2.89567000000000E+0004,5
